data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"27/10/2014";"06:27:00";"33";"sem vítima";"106";"BR-163/MS";"Sul";"Saídas de pista";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"27/10/2014";"07:57:00";"44";"sem vítima";"275";"BR-163/MS";"Norte";"Tombamento de moto";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"28/10/2014";"03:25:00";"26";"sem vítima";"388.78";"BR-163/MS";"Norte";"Saídas de pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"28/10/2014";"05:57:00";"50";"sem vítima";"757";"BR-163/MS";"Norte";"Atropelamento - Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"28/10/2014";"02:01:00";"184";"com vítima";"840";"BR-163/MS";"Norte";"Saídas de pista";1;0;0;0;0;0;0;0;0;0;0;3;0;0;0
"28/10/2014";"02:28:00";"189";"com vítima";"840.2";"BR-163/MS";"Norte";"Saídas de pista";1;0;0;0;0;0;0;0;0;0;0;3;0;0;0
"28/10/2014";"08:52:00";"272";"com vítima";"731";"BR-163/MS";"Norte";"Colisão com veículos (frontal)";1;0;0;1;0;0;0;0;0;0;1;0;0;1;0
"29/10/2014";"07:52:00";"64";"sem vítima";"20";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"29/10/2014";"01:43:00";"147";"sem vítima";"589";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"29/10/2014";"04:29:00";"181";"com vítima";"197.9";"BR-163/MS";"Sul";"Colisão com veículos (traseira)";0;0;3;0;0;0;0;0;0;0;2;1;0;0;0
"29/10/2014";"08:15:00";"228";"sem vítima";"276";"BR-163/MS";"Sul";"Tombamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"30/10/2014";"02:58:00";"21";"sem vítima";"560.89";"BR-163/MS";"Norte";"Atropelamento - Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"30/10/2014";"03:00:00";"23";"sem vítima";"562";"BR-163/MS";"Sul";"Saídas de pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"30/10/2014";"06:00:00";"37";"com vítima";"555";"BR-163/MS";"Sul";"Saídas de pista";0;0;0;0;0;2;0;0;0;0;1;1;0;0;0
"30/10/2014";"08:20:00";"56";"sem vítima";"540";"BR-163/MS";"Sul";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"30/10/2014";"12:50:00";"98";"com vítima";"714";"BR-163/MS";"Sul";"Colisão lateral no sentido contrário";1;0;0;0;0;1;0;0;0;0;0;3;0;0;0
"30/10/2014";"09:10:00";"188";"com vítima";"694";"BR-163/MS";"Sul";"Atropelamento - Animal";1;0;0;0;0;0;0;0;0;0;2;1;0;0;0
"31/10/2014";"11:32:00";"106";"sem vítima";"486";"BR-163/MS";"Sul";"Engavetamento";0;0;0;0;0;3;0;0;0;0;3;0;0;0;0
"31/10/2014";"06:20:00";"193";"com vítima";"339";"BR-163/MS";"Norte";"Colisão lateral no mesmo sentido";1;0;0;0;0;1;0;0;0;0;1;2;0;0;0
"31/10/2014";"06:41:00";"197";"com vítima";"80";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"31/10/2014";"08:31:00";"214";"sem vítima";"808";"BR-163/MS";"Norte";"Colisão lateral no mesmo sentido";0;0;0;0;0;2;0;0;0;0;2;0;0;0;0
"01/11/2014";"07:19:00";"66";"com vítima";"148";"BR-163/MS";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"01/11/2014";"09:56:00";"118";"sem vítima";"317.4";"BR-163/MS";"Norte";"Tombamento de moto";0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
"01/11/2014";"02:07:00";"167";"sem vítima";"365";"BR-163/MS";"Sul";"Colisão com veículos (traseira)";1;0;0;0;1;0;0;0;0;0;4;0;0;0;0
"01/11/2014";"08:52:00";"250";"sem vítima";"617";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"01/11/2014";"09:06:00";"254";"sem vítima";"20";"BR-163/MS";"Norte";"Colisão lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"02/11/2014";"07:28:00";"60";"com vítima";"23";"BR-163/MS";"Sul";"Colisão lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;3;2;0;0;0
"02/11/2014";"11:23:00";"124";"com vítima";"330";"BR-163/MS";"Norte";"Tombamento";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
"02/11/2014";"06:13:00";"190";"sem vítima";"369";"BR-163/MS";"Norte";"Saídas de pista";0;0;1;0;0;1;0;0;0;0;4;0;0;0;0
"02/11/2014";"06:54:00";"196";"com vítima";"723";"BR-163/MS";"Sul";"Colisão com veículos (frontal)";1;0;0;0;0;0;0;0;0;1;0;5;0;0;0
